id,f1,f2,f3,f4,y1,y2,y3
132,26.75,22.05,29,20003.39508,-0.57,-1.24,-33.47
133,26.74,22.02,29,19996.28067,-0.55,-1.21,-33.6
134,26.75,22.04,29,20003.87192,-0.56,-1.29,-33.62
135,26.79,22,29,19998.95096,-0.57,-1.28,-33.66
136,26.72,22,29,20000.6485,-0.52,-1.17,-33.64
137,26.75,22.09,29,20001.52588,-0.56,-1.19,-33.68
138,26.76,22.07,29,19995.63217,-0.53,-1.16,-33.63
139,26.77,22.04,29,20003.49045,-0.55,-1.22,-33.72
140,26.78,22.06,29,19995.78476,-0.58,-1.23,-33.78
141,26.78,22.01,29,20004.06265,-0.609999999999999,-1.18,-33.83
142,26.79,22.01,29,19998.98911,-0.52,-1.18,-33.98
143,26.83,22.04,29,20000.26703,-0.53,-1.25,-34.23
144,26.73,22,29,20001.39236,-0.56,-1.19,-34.47
145,26.78,22.05,29,19996.10901,-0.58,-1.21,-34.62
146,26.75,22.04,29,20003.26157,-0.6,-1.33,-34.63
147,26.83,22.05,29,19995.99457,-0.59,-1.29,-34.68
148,26.83,21.99,30,20003.91006,-0.59,-1.24,-34.71
149,26.82,22.07,29,19998.66486,-0.63,-1.2,-34.67
150,26.82,22.07,30,20001.25885,-0.6,-1.19,-34.69
151,26.82,22.09,29,20001.52588,-0.6,-1.23,-34.72
152,26.77,22.04,30,19996.39511,-0.57,-1.27,-34.78
153,26.85,22,30,20002.84195,-0.54,-1.2,-34.92
154,26.82,22.06,30,19995.68939,-0.55,-1.29,-35.08
155,26.82,21.98,29,20004.02451,-0.55,-1.29,-35.18
156,26.85,22.03,30,19997.08176,-0.56,-1.28,-35.35
157,26.84,22.09,30,20002.86102,-0.58,-1.29,-35.61
158,26.77,22.02,30,19999.79019,-0.59,-1.32,-35.64
159,26.87,22.08,30,20000.15259,-0.609999999999999,-1.23,-35.68
160,26.86,22.07,30,20001.52588,-0.56,-1.26,-35.69
161,26.88,22.09,29,19995.28885,-0.59,-1.25,-35.69
162,26.78,22.03,30,20003.03268,-0.59,-1.31,-35.67
163,26.89,22.04,29,19995.93735,-0.58,-1.29,-35.69
164,26.9,22.03,30,20003.56674,-0.6,-1.26,-35.7
165,26.91,22.08,30,19996.47141,-0.6,-1.29,-35.72
166,26.84,22.06,30,20004.00543,-0.62,-1.27,-35.85
167,26.85,22.05,30,19997.59674,-0.609999999999999,-1.23,-35.91
168,26.9,22.09,29,20003.28064,-0.62,-1.29,-36.06
169,26.92,22.05,29,19999.4278,-0.62,-1.27,-36.21
170,26.91,22.01,30,20002.34604,-0.62,-1.29,-36.61
171,26.92,22.05,30,19999.25613,-0.66,-1.27,-36.63
172,26.94,22,30,20001.96457,-0.59,-1.34,-36.68
173,26.89,22.05,30,19999.40872,-0.62,-1.29,-36.69
174,26.91,22.04,30,20000.72479,-0.64,-1.32,-36.67
175,26.94,22.05,30,19999.73297,-0.64,-1.29,-36.65
176,26.87,22.08,30,20001.5831,-0.59,-1.29,-36.68
177,26.89,22.09,30,19999.96185,-0.67,-1.41,-36.68
178,26.91,22.01,30,20000.22888,-0.64,-1.33,-36.7
179,26.96,22.12,30,20000.09537,-0.64,-1.36,-36.69
180,26.93,22.04,30,20002.30789,-0.6,-1.31,-36.79
181,26.94,22.04,30,19999.02725,-0.58,-1.37,-36.85
182,26.95,22.01,30,20002.74658,-0.68,-1.32,-37.02
183,26.94,22.07,30,19998.14987,-0.65,-1.34,-37.27
184,26.96,22.01,30,20003.85284,-0.62,-1.35,-37.42
185,26.95,22.03,30,19996.89102,-0.67,-1.39,-37.58
186,26.95,22.08,30,20003.8147,-0.58,-1.31,-37.66
187,26.93,22.06,30,19995.80383,-0.66,-1.4,-37.64
188,26.94,22.04,30,20003.05176,-0.59,-1.37,-37.68
189,26.94,22.05,30,19995.47958,-0.67,-1.35,-37.67
190,26.99,22.09,30,20001.79291,-0.63,-1.29,-38.01
191,26.95,22.08,30,19999.46594,-0.58,-1.25,-38.6
192,26.96,21.98,30,19999.77112,-0.65,-1.32,-38.64
193,27.01,22.09,30,20003.22342,-0.73,-1.38,-38.67
194,26.95,22.05,30,19997.1962,-0.63,-1.35,-38.66
195,26.92,22.01,30,20003.47137,-0.609999999999999,-1.29,-38.67
196,26.93,22.08,30,19996.05179,-0.66,-1.27,-38.64
197,26.98,22.11,30,20002.67029,-0.68,-1.34,-38.67
198,26.98,22.03,30,19996.03271,-0.67,-1.3,-38.63
199,26.91,22.07,30,20001.50681,-0.66,-1.35,-38.68
200,26.96,22.07,30,19999.25613,-0.68,-1.3,-38.73
201,26.94,22.05,30,19999.08447,-0.59,-1.25,-38.73
202,26.96,22.04,30,20003.49045,-0.68,-1.29,-38.83
203,27.01,22.06,30,19996.56677,-0.69,-1.36,-38.95
204,27.01,22.07,30,20003.24249,-0.66,-1.29,-39.16
205,26.99,22.07,30,19996.22345,-0.68,-1.32,-39.25
206,27.05,22.1,30,20001.2207,-0.78,-1.36,-39.48
207,26.98,22.1,30,20000.43869,-0.76,-1.35,-39.58
208,27.01,22.07,30,19998.1308,-0.79,-1.37,-39.64
209,26.98,22.12,30,20003.68118,-0.72,-1.29,-39.66
210,27.01,22.01,30,19995.8992,-0.66,-1.29,-39.69
211,26.96,22.09,30,20002.32697,-0.69,-1.37,-39.7
212,27,22.06,30,19996.31882,-0.78,-1.29,-39.66
213,26.97,22.06,30,20001.37329,-0.71,-1.28,-39.67
214,27.07,22.02,30,20000.49591,-0.77,-1.44,-39.67
215,27.04,22.01,30,19998.91281,-0.68,-1.35,-39.68
216,27.01,22.09,30,20003.62396,-0.69,-1.28,-39.72
217,27,22.12,30,19996.68121,-0.77,-1.43,-39.76
218,27.02,22.09,30,20003.8147,-0.71,-1.46,-39.85
219,27.04,22.05,30,19995.63217,-0.73,-1.34,-40.02
220,27.08,22.02,30,20002.28882,-0.77,-1.34,-40.2
221,27.07,22.05,30,19999.69482,-0.62,-1.36,-40.39
222,27.03,22.09,30,19999.77112,-0.71,-1.46,-40.51
223,27.1,22.04,30,20002.84195,-0.67,-1.41,-40.53
224,27.05,22.06,30,19997.95914,-0.68,-1.46,-40.66
225,27.08,22.01,30,20003.58582,-0.73,-1.34,-40.66
226,27.04,22.07,30,19997.10083,-0.73,-1.44,-40.64
227,27.03,22.04,30,20004.02451,-0.73,-1.4,-40.67
228,27.07,22.08,30,19995.28885,-0.78,-1.4,-40.67
229,26.97,22,30,20002.97546,-0.75,-1.4,-40.64
230,27.01,22.12,30,19995.40329,-0.74,-1.5,-40.66
231,27.06,22.03,30,20002.42233,-0.67,-1.36,-40.69
232,27.12,22.19,30,19996.73843,-0.69,-1.37,-40.73
233,27.05,22.05,30,20001.60217,-0.72,-1.55,-40.79
234,27.05,22.08,30,20000.41962,-0.76,-1.41,-40.83
235,27.07,22.07,30,19998.30246,-0.75,-1.36,-40.97
236,27.08,22.05,30,20003.96729,-0.79,-1.45,-41.15
237,27.01,22.03,30,19996.20438,-0.8,-1.39,-41.17
238,27.02,22.03,30,20003.66211,-0.8,-1.47,-41.3
239,27.1,22.08,30,19995.55588,-0.74,-1.41,-41.47
240,27.13,22.04,30,20002.07901,-0.7,-1.57,-41.64
241,27.09,22.02,30,19998.47412,-0.7,-1.34,-41.65
242,27.1,22.05,30,20000.40054,-0.73,-1.43,-41.65
243,27.09,22.07,30,20002.82288,-0.75,-1.44,-41.66
244,27.09,22.01,30,19997.57767,-0.76,-1.39,-41.65
245,27.09,22.05,30,20003.98636,-0.72,-1.28,-41.65
246,27.12,22.1,30,19995.70847,-0.74,-1.32,-41.65
247,27.06,22.05,30,20003.22342,-0.77,-1.49,-41.66
248,27.12,22.09,30,19995.34607,-0.78,-1.45,-41.67
249,27.12,22.03,30,20002.97546,-0.73,-1.34,-41.68
250,27.1,22.03,30,19995.46051,-0.75,-1.46,-41.75
251,27.12,22.01,31,20002.02179,-0.75,-1.42,-41.87
252,27.11,22.04,30,19998.18802,-0.71,-1.34,-41.87
253,27.08,22.05,30,20001.44958,-0.77,-1.51,-41.97
254,27.12,22.03,31,19999.14169,-0.79,-1.37,-42.05
255,27.1,22.08,30,20000,-0.8,-1.49,-42.2
256,27.12,22.12,31,20003.18527,-0.83,-1.46,-42.36
257,27.11,22.11,30,19997.7684,-0.78,-1.47,-42.53
258,27.13,22.05,30,20004.06265,-0.859999999999999,-1.37,-42.59
259,27.11,22.05,31,19996.31882,-0.83,-1.51,-42.6
260,27.12,22.03,31,20004.00543,-0.81,-1.54,-42.63
261,27.13,22.08,30,19995.82291,-0.83,-1.42,-42.65
262,27.12,22.05,30,20003.50952,-0.82,-1.45,-42.63
263,27.14,22.07,30,19995.51773,-0.79,-1.35,-42.66
264,27.1,22.01,30,20003.35693,-0.76,-1.54,-42.66
265,27.18,22.1,30,19995.26978,-0.81,-1.48,-42.66
266,27.14,22.07,30,20003.22342,-0.84,-1.49,-42.63
267,27.12,22.05,30,19995.46051,-0.76,-1.39,-42.62
268,27.17,22.01,31,20003.4523,-0.859999999999999,-1.45,-42.62
269,27.13,22.04,31,19995.76569,-0.85,-1.52,-42.65
270,27.14,22.09,31,20003.75748,-0.859999999999999,-1.52,-42.68
271,27.2,22.02,31,19997.04361,-0.8,-1.36,-42.74
272,27.19,22.05,30,20003.77655,-0.84,-1.46,-42.85
273,27.22,22.05,31,19998.49319,-0.81,-1.54,-42.95
274,27.19,22.02,31,20003.05176,-0.78,-1.32,-42.95
275,27.15,22.06,31,19999.16077,-0.85,-1.37,-43.13
276,27.12,22.09,31,20001.65939,-0.85,-1.46,-43.27
277,27.11,22.1,31,20000.34332,-0.83,-1.55,-43.38
278,27.15,22.04,31,19998.62671,-0.8,-1.39,-43.44
279,27.16,22.08,30,20002.09808,-0.82,-1.52,-43.59
280,27.13,22.06,31,19996.14716,-0.79,-1.38,-43.59
281,27.16,22.07,31,20003.18527,-0.82,-1.37,-43.64
282,27.22,22.02,31,19995.34607,-0.87,-1.43,-43.66
283,27.19,22.07,31,20003.7384,-0.88,-1.41,-43.62
284,27.14,22.04,31,19996.87195,-0.77,-1.35,-43.61
285,27.23,22.06,31,20002.68936,-0.79,-1.51,-43.64
286,27.14,22.04,31,19999.90463,-0.75,-1.35,-43.63
287,27.17,22.06,31,19996.98639,-0.79,-1.38,-43.63
288,27.15,22.03,31,20003.12805,-0.82,-1.47,-43.63
289,27.16,22.12,31,19995.95642,-0.84,-1.41,-43.64
290,27.17,22.11,31,20004.15802,-0.859999999999999,-1.45,-43.68
291,27.23,22.04,31,19997.23434,-0.77,-1.56,-43.71
292,27.16,22.07,31,20003.7384,-0.82,-1.53,-43.8
293,27.19,22.08,31,19998.35968,-0.84,-1.48,-43.82
294,27.19,22.05,31,20001.60217,-0.85,-1.46,-43.96
295,27.22,22.05,31,20000.26703,-0.81,-1.36,-44.01
296,27.2,22.04,31,19999.59946,-0.83,-1.4,-44.09
297,27.17,22.05,30,20001.5831,-0.8,-1.36,-44.17
298,27.22,22.04,31,19995.88013,-0.85,-1.49,-44.35
299,27.26,22.06,31,20003.05176,-0.82,-1.41,-44.38
300,27.2,22.07,31,19996.01364,-0.87,-1.48,-44.51
301,27.23,22.09,31,20003.98636,-0.87,-1.47,-44.57
302,27.24,22.04,31,19997.10083,-0.81,-1.43,-44.61
303,27.17,22.04,31,20001.79291,-0.87,-1.6,-44.62
304,27.25,22.05,31,20000.20981,-0.8,-1.44,-44.65
305,27.17,22.07,31,19998.01636,-0.88,-1.57,-44.67
306,27.19,22.08,31,20001.2207,-0.89,-1.49,-44.63
307,27.21,22.07,31,19996.12808,-0.81,-1.62,-44.66
308,27.26,22.03,31,20002.86102,-0.84,-1.59,-44.65
309,27.28,22.04,31,19995.44144,-0.9,-1.49,-44.65
310,27.22,22.05,31,20003.96729,-0.859999999999999,-1.64,-44.63
311,27.18,22.09,31,19996.50955,-0.81,-1.48,-44.67
312,27.25,22.01,31,20004.06265,-0.83,-1.48,-44.65
313,27.18,22.07,31,19996.9101,-0.84,-1.42,-44.71
314,27.25,21.98,31,20003.1662,-0.81,-1.39,-44.71
315,27.2,22.09,31,19999.31335,-0.95,-1.54,-44.71
316,27.23,22.05,31,20001.54495,-0.88,-1.54,-44.79
317,27.22,22.05,31,20001.16348,-0.83,-1.42,-44.84
318,27.26,22.02,31,19997.00546,-0.98,-1.57,-44.94
319,27.17,22.08,31,20002.65121,-0.88,-1.54,-45.08
320,27.26,22.03,31,19995.15533,-0.859999999999999,-1.52,-45.22
321,27.24,22.06,31,20003.64304,-0.93,-1.59,-45.39
322,27.21,22.03,31,19995.74661,-0.85,-1.47,-45.46
323,27.25,22.11,31,20004.29153,-0.8,-1.51,-45.59
324,27.29,22.01,31,19996.71936,-0.88,-1.52,-45.61
325,27.22,22.02,31,20004.06265,-0.92,-1.53,-45.67
326,27.25,22.04,31,19998.39783,-0.95,-1.64,-45.69
327,27.26,22.09,31,20001.54495,-0.9,-1.46,-45.71
328,27.23,22.04,31,20000.66757,-0.9,-1.52,-45.68
329,27.28,22.07,31,19998.79837,-1.01,-1.57,-45.71
330,27.23,22.05,31,20002.11716,-0.89,-1.6,-45.64
331,27.28,22.02,31,19995.78476,-0.96,-1.59,-45.66
332,27.28,22.06,31,20002.99454,-0.98,-1.48,-45.64
333,27.23,22.05,31,19995.11719,-0.88,-1.58,-45.67
334,27.25,22.05,31,20004.02451,-0.87,-1.56,-45.65
335,27.24,22.02,31,19996.05179,-0.87,-1.46,-45.68
336,27.27,22.05,31,20004.1008,-0.82,-1.46,-45.66
337,27.29,22.09,31,19998.28339,-0.93,-1.51,-45.7
338,27.29,22.05,31,19999.54224,-0.88,-1.56,-45.75
339,27.28,22.07,31,20001.65939,-0.84,-1.53,-45.78
340,27.29,22.06,31,19995.04089,-0.84,-1.44,-45.82
341,27.3,22.11,31,20003.85284,-0.89,-1.54,-45.87
342,27.28,22.04,31,19995.82291,-0.83,-1.47,-46.06
343,27.22,22.03,31,20003.98636,-0.82,-1.48,-46.08
344,27.33,22.05,31,19999.19891,-0.93,-1.49,-46.1
345,27.28,22.04,31,20000.11444,-0.91,-1.49,-46.25
346,27.23,22.07,31,20001.04904,-0.93,-1.46,-46.44
347,27.24,22.07,31,19996.33789,-0.84,-1.6,-46.48
348,27.24,22.05,31,20003.31879,-0.89,-1.54,-46.54
349,27.31,22.05,31,19995.15533,-0.859999999999999,-1.52,-46.57
350,27.3,22.06,31,20003.89099,-0.91,-1.57,-46.67
351,27.3,22.07,31,19996.10901,-0.94,-1.49,-46.65
352,27.35,22.1,31,20003.96729,-0.85,-1.51,-46.66
353,27.27,22.02,31,19997.63489,-0.93,-1.62,-46.68
354,27.27,22.06,31,20003.70026,-0.91,-1.53,-46.68
355,27.29,22.07,31,19998.09265,-0.88,-1.56,-46.68
356,27.31,22.03,31,20001.48773,-0.89,-1.47,-46.66
357,27.3,22.05,31,20000.15259,-0.92,-1.57,-46.72
358,27.3,22.05,31,19998.0545,-0.99,-1.47,-46.7
359,27.28,22.1,31,20002.59399,-0.98,-1.56,-46.68
360,27.3,22.05,31,19995.09811,-0.91,-1.52,-46.65
361,27.27,22.1,31,20004.25339,-0.92,-1.58,-46.68
362,27.3,22.1,31,19997.52045,-0.88,-1.49,-46.7
363,27.3,22.09,31,20002.68936,-1,-1.52,-46.7
364,27.31,22.06,31,20000.91553,-0.99,-1.59,-46.73
365,27.32,22.07,31,19996.94824,-0.83,-1.45,-46.74
366,27.3,22.04,31,20003.07083,-0.91,-1.51,-46.8
367,27.29,22.11,31,19995.15533,-0.89,-1.57,-46.88
368,27.3,22.09,31,20003.83377,-0.97,-1.53,-46.91
369,27.33,22.06,31,19995.46051,-0.83,-1.44,-46.94
370,27.34,22.08,31,20004.08173,-0.92,-1.56,-47.19
371,27.36,22.03,31,19996.50955,-0.99,-1.56,-47.32
372,27.3,22.09,31,20003.33786,-0.89,-1.62,-47.42
373,27.33,22.08,31,19999.79019,-1,-1.6,-47.54
374,27.28,22.02,31,19997.29156,-0.95,-1.49,-47.58
375,27.32,22.06,31,20003.01361,-0.91,-1.47,-47.58
376,27.33,22.04,31,19995.40329,-0.97,-1.51,-47.64
377,27.32,22.06,31,20004.08173,-0.91,-1.47,-47.68
378,27.3,22.07,31,19998.18802,-0.92,-1.51,-47.66
379,27.34,22.05,31,20000.15259,-0.92,-1.53,-47.67
380,27.26,22.03,31,20002.38419,-0.95,-1.58,-47.69
381,27.33,22.03,31,19995.13626,-0.859999999999999,-1.46,-47.69
382,27.33,22.12,31,20004.27246,-0.95,-1.48,-47.68
383,27.35,22.07,31,19997.69211,-0.9,-1.48,-47.67
384,27.33,22.04,31,20000.89645,-0.93,-1.5,-47.68
385,27.37,22.08,32,20002.78473,-0.89,-1.48,-47.66
386,27.31,22.03,31,19995.21255,-0.95,-1.52,-47.68
387,27.35,22.07,32,20004.19617,-0.96,-1.5,-47.69
388,27.34,22.02,31,19997.99728,-1,-1.53,-47.67
389,27.37,22.04,31,20001.41144,-0.99,-1.61,-47.71
390,27.38,22.05,31,20002.13623,-0.94,-1.57,-47.66
391,27.32,22.07,31,19994.98367,-0.93,-1.49,-47.72
392,27.35,22.05,31,20004.17709,-0.98,-1.53,-47.7
393,27.35,22.01,31,19997.90192,-1.01,-1.55,-47.78
394,27.32,22.06,31,20000.09537,-0.93,-1.53,-47.79
395,27.39,22.09,31,20002.72751,-0.98,-1.49,-47.84
396,27.37,22.06,31,19995.21255,-0.94,-1.48,-47.82
397,27.37,22.07,31,20004.15802,-1,-1.58,-48
398,27.37,22.01,31,19999.23706,-1.01,-1.53,-48.1
399,27.31,22.08,31,19998.47412,-0.97,-1.5,-48.12
400,27.35,22.05,31,20003.28064,-1,-1.57,-48.2
401,27.38,22.07,31,19995.6131,-0.95,-1.47,-48.29
402,27.37,22.02,31,20003.70026,-0.95,-1.5,-48.37
403,27.37,22.07,31,20000.95367,-0.99,-1.51,-48.52
404,27.35,22.12,31,19994.83109,-1.05,-1.62,-48.52
405,27.32,22.07,31,20003.92914,-1.04,-1.51,-48.56
406,27.36,22,31,19996.71936,-1.02,-1.48,-48.56
407,27.34,22.11,31,20003.52859,-0.94,-1.51,-48.61
408,27.35,22.05,31,20000.76294,-0.89,-1.49,-48.63
409,27.39,22.07,31,19995.91827,-0.97,-1.53,-48.68
410,27.35,22.07,31,20003.39508,-0.93,-1.49,-48.68
411,27.35,22.09,31,19995.80383,-1.01,-1.53,-48.68
412,27.39,22.1,32,20003.22342,-0.92,-1.5,-48.63
413,27.4,22.05,32,19999.96185,-0.97,-1.51,-48.65
414,27.36,22.06,32,19997.63489,-0.97,-1.61,-48.68
415,27.39,22.04,32,20002.97546,-0.99,-1.55,-48.66
416,27.33,22.02,32,19995.49866,-1.03,-1.52,-48.64
417,27.38,22.08,32,20004.11987,-1,-1.55,-48.63
